recipe name,Category,Description,,,,
Fluffy Cake Doughnuts,dessert,"This baked cake doughnut recipe is very quick and easy to make. My doughnut pan is like a muffin pan, but it has doughnut-shaped holes rather than muffin-shaped holes. These are baked, not fried, so they have fewer calories. I mix up either a powdered sugar glaze or a chocolate icing to top these with, but my husband just likes them plain.",,,,
Theras Canadian Fried Dough,unknown,"This beaver tails dessert is popular in Canada, especially in Ottawa, Ontario. Also known as pigs' ears, this whole wheat pastry is fried and covered in an assortment of goodies. I have perfected the recipe, so my friends and I no longer go out to get them  I just make them at home. Enjoy, eh!",,,,
Chef Johns Apple Fritters,dessert,"I didn't think I liked apple fritters, but turns out I just don't like chunks of almost raw apple, surrounded by adoughnut. Maybe I've just been going to the wrong shops, but I've never enjoyed the texture, and always wanted to try them with cooked apples.",,,,
My Moms Raised Doughnuts,dessert,I used to make these with Mom as a little girl. She would make dozens a week and give to neighborhood kids. I would coat them with that ooey good frosting. I recently won a blue ribbon with this recipe. It was also featured and put in newspapers all over the U.S. Then it was voted as 1 of 100 top recipes to be put in the 2011 Members Choice cookbook. They are like eating a flavored cloud. So light and fluffy. Hope you enjoy them as much as we do.,,,,
County Fair Style Kool-Aid Drop Doughnuts,dessert,"I tried 'Chicken Charlie's Deep Fried Kool-Aid' at the San Diego County Fair. They were very good so I started to search on a way to recreate them. I searched for drop doughnut recipes and took one of those and adapted it. This is a very close version of the one I had at the fair in looks and taste. The fair's version was cherry-flavored, but you could use any flavor you like.",,,,
Pineapple Fritters,dessert,Something yummy and easy to make. My mom makes these every New Year's Day. These fritters are best served immediately.,,,,
Air Fryer Cinnamon-Sugar Doughnuts,dessert,"If you have been looking for a healthier way of making doughnuts, this recipe is for you. Air-fried and dusted in cinnamon-sugar or dipped in a glaze--all the flavors are there, but the calories of frying are not!",,,,
Nanas Fastnachts,unknown,Fastnachts are similar to doughnuts and beignets but much tastier! They are usually made on Fat Tuesday (Mardi Gras).,,,,
Zeppoli,dessert,Italian fried bread dough is traditionally part of an Italian Christmas Eve celebration.,,,,
Easy Baked Doughnuts,dessert,These easy baked doughnuts are great when you need a quick sweet treat or a breakfast for kids.,,,,
Apple Cider Doughnuts,dessert,"Wonderful and warm, these old-fashioned apple cider donuts are delicious. Though perfect for fall, these treats are great year-round. I even make the batter recipe the night before and then finish them in the morning. I also like to dust them with powdered sugar... Yum!",,,,
Cake Doughnuts,dessert,Lightly spiced with cinnamon and nutmeg. Preparation time is short and well worth the effort.,,,,
Easy Funnel Cakes,dessert,Easy funnel cake recipe very similar to pancakes.,,,,
Struffoli,dessert,"Struffoli are little balls of dough with a sweet honey glaze and nonpareil sprinkles. My grandma always made them for Christmas, but since she can't do it anymore, I came up with my own variation that she loves because they are a little bit sweeter than the traditional bread-like ones. Also, they have to be formed into a tower... It's tradition!",,,,
Air-Fried Cinnamon and Sugar Doughnuts,dessert,"I love hot cinnamon doughnuts, but don't like or have all the oil to make the recipes. This version uses an air fryer. By using less oil, I can use tastier oil, thus my choice is butter. Serve and eat hot. Like traditional doughnuts they are much better hot than cold.",,,,
Rollkuchen Mennonite Fritters,breakfast,"A variation of a traditional Mennonite recipe, these deep-fried pastries typically are served with slices of cold watermelon. It's a wonderful combination on hot summer days or at picnics.",,,,
Costas French Market Doughnuts Beignets,dessert,"As kids, we always put in a heart-filled request for these on Christmas Eve. It was quite a family affair - my mom would make up the dough, my dad would roll them out and cut them and then after frying them up, us kids would take turns shaking them in a paper bag with powdered sugar! I finally got to go to New Orleans and I was excited to get to try 'the real thing' at the famous Cafe Du Monde...I was SO HAPPY because my husband and I both said our recipe was a near carbon copy of CAFE DU MONDE! We've made this recipe for over 40 years and I promise it won't disappoint!",,,,
Glazed Yeast Doughnuts,dessert,These yeast doughnuts covered with glazed icing are even better than the store-bought ones! This yeast donut recipe is easy and fun to make.,,,,
Baked Apple Doughnuts,dessert,"These easy and delicious baked apple donuts are tender, sweet, and studded with pieces of tart apple. The trick is to coat the dough in lots of cinnamon sugar, and then bake them so they are still soft on the inside and have a wonderful sugar crust on the outside. Enjoy with coffee and a crossword!",,,,
Buttermilk Doughnuts,dessert,"A cake-like buttermilk doughnut recipe that gets fried and topped with an optional vanilla sugar glaze. Decorate with nuts or candy sprinkles, if desired.",,,,
Easy Drop Beignets,dessert,"This is a quick recipe for beignets without yeast that do not require rolling or cutting. These are delicious served with chocolate sauce and powdered sugar, cinnamon-sugar, honey, or any other topping that you might use for donuts or waffles.",,,,
Bread Maker Doughnuts,dessert,"I finally found a good doughnut recipe! These light and fluffy doughnuts are made with a yeast dough that's prepared in a bread machine. When the doughnuts have cooled slightly, top them with sugar, chocolate, or your other favorite ingredients.",,,,
Baked Buttermilk Donuts,dessert,"Finally, a baked buttermilk donut recipe that is crispy on the outside and light and airy on the inside! You won't think you're eating a donut-shaped muffin with this one! You could also toss the donuts in a cinnamon-sugar mix, glaze them with powdered sugar-water icing, or frost them with chocolate frosting.",,,,
Dansk Aebleskiver Danish Doughnuts,dessert,"This traditional Danish donut is a favorite family affair, especially for my husband, who is from Denmark. I make the batter, my husband does the cooking, and the kids help us make them disappear! We like to dip our aebleskivers in raspberry jam, maple syrup, and powdered sugar. The cardamom gives them that something extra. No wonder this recipe is a family favorite! Danish cooks use a long knitting needle to turn doughnuts, but you can use a fork, too.",,,,
Grandmas Old-Fashioned Cake Donuts,dessert,"This is a recipe handed down from my Grandma Thayer. My family tradition is to make these old-fashioned cake donuts Christmas morning. Enjoy! Roll warm donuts in sugar and cinnamon, if desired.",,,,
Gluten-Free Donuts,dessert,"I had so much trouble finding GF donuts that I had to play around in the kitchen to make one myself. The consistency is light, airy, and resembles a yeast donut. Enjoy!",,,,
Chocolate Almond Breakfast Donuts,dessert,"I'm showing you how to make gluten-free, grain-free, low-carb, high-protein donuts that are healthy enough to eat for breakfast, without all the guilt and shame. You might think ""that sounds great, but they must taste terrible like all 'healthy' donuts,"" but that's the thing--they don't! They taste really good, especially if they're covered in chocolate. These donuts may be topped with melted dark chocolate and garnished with toasted coconut, chopped almonds, or dark chocolate chips if desired.",,,,
Funfetti Donut Holes,dessert,Funfetti donut holes made to mimic the classic cake flavor. These are as cute as they are delicious to eat. Serve while warm.,,,,
Jemput Jumput Banana Fritters,appetizer,A traditional Indonesian banana fritter recipe. These fritters are delicious.,,,,
Easy Banana Fritters,dessert,"I came up with this easy banana fritter recipe when I was craving apple fritters but wasn't able to get to the donut shop. I looked around to find on-hand ingredients to satisfy my craving. I didn't have apples, but I had some very nice ripe bananas. You won't be disappointed!",,,,
Applesauce Doughnuts,dessert,"Try these delicious doughnuts for an old-fashioned taste treat. Serve sprinkled with confectioners sugar, if you wish.",,,,
Funnel Cakes,dessert,This homemade funnel cake recipe brings the deep-fried carnival treat home to you!,,,,
Air Fryer Apple Cider Donut Bites,dessert,"These apple cider donut bites have a delightful autumn flavor thanks to the incorporation of apple pie spice and sparkling apple cider. Plan ahead as it requires a silicone mold, which can be bought from Amazon. I got a total of 21 bites, your size may vary.",,,,
Churros II,dessert,Spanish crullers.,,,,
Worlds Best Funnel Cakes,dessert,"Whether it's in the morning, lunch, or afternoon, this recipe makes a good snack. Top with confectioners' sugar!",,,,
Best Chocolate Chip Cookies,dessert,This chocolate chip cookie recipe makes delicious cookies with crisp edges and chewy middles.,,,,
"Best Big, Fat, Chewy Chocolate Chip Cookie",dessert,"These chewy chocolate chip cookies are the pinnacle of perfection! If you want a big, fat, soft, and chewy cookie like the kind you see at bakeries and specialty shops, then this is the recipe for you!",,,,
Chewy Chocolate Chip Oatmeal Cookies,dessert,I modified Beatrice's Excellent Oatmeal cookies very slightly. I came up with these chocolate chip oatmeal cookies that my boyfriend went CRAZY over! I've never seen him enjoy cookies to that extent! He said I blew his mother's recipe away.,,,,
Iced Pumpkin Cookies,dessert,Iced pumpkin cookies that both kids and adults love!,,,,
Pumpkin Chocolate Chip Cookies,dessert,These pumpkin chocolate chip cookies are for those of us who love all things pumpkin pie and chocolate. These cookies are always a big hit. I think they taste best when they are cold from the refrigerator.,,,,
Chocolate Cookies,dessert,"These delicious chocolate cookies taste like brownies. They're crisp on the outside, soft, and fudgy on the inside.",,,,
No-Bake Peanut Butter Cookies,dessert,"These no-bake peanut butter cookies were always served for school lunch. After marrying, I got the recipe from one of the cooks and have made it many times. This cookie is sometimes made with cocoa powder, but I like this recipe better; it doesn't use any.",,,,
Chewy Peanut Butter Chocolate Chip Cookies,dessert,These peanut butter chocolate chip cookies are really chewy and addictive.,,,,
Award Winning Soft Chocolate Chip Cookies,dessert,"Everybody wants this recipe for chocolate chip cookies when I bring them anywhere to share. They are even award-winning. My daughter, Tegan, made them for a cookie baking contest and won a red ribbon! You can use any flavor pudding you like for this recipe.",,,,
Banana Chocolate Chip Cookies,dessert,"These banana chocolate chip cookies are made with very ripe bananas, the ones that are too ripe to eat. The riper the bananas are, the more flavor they have.",,,,
Absolutely the Best Chocolate Chip Cookies,dessert,These chocolate chip cookies are a secret family recipe. Everyone who tries them begs for more. Enjoy!,,,,
Robbis M&Ms Cookies,dessert,This M&M cookie recipe is an old recipe but always a favorite! Use any variety of M&M candies.,,,,
Whoopie Pies,dessert,Chocolate whoopie pies that are as light as cake are sandwiched with a creamy vanilla filling.,,,,
Easy Lemon Cookies,dessert,"Lemon cookies from cake mix. These sweet, tart crinkle cookies are easy to make with just five ingredients.",,,,
Peanut Butter Chip Chocolate Cookies,dessert,"These peanut butter chip cookies are the best chocolate cookies I have ever eaten, and I have yet to screw up a batch. My best friend's mom made these when we were kids. Warning: you may be tempted to eat the entire batch!",,,,
Oatmeal Butterscotch Cookies,dessert,These butterscotch cookies are great!,,,,
Pumpkin Spice Cookie,dessert,This pumpkin spice cookie recipe is low in fat and tastes great. I received this recipe from a good friend of mine.,,,,
Easy Kids Recipe for Fluffy Banana Cookies,dessert,"These fluffy and delicious banana cookies should be called ""Houdini cookies"" since they disappear so quickly. My 1-year-old daughter loves to help make them  she pulls the paper from the butter, peels the bananas, then mashes and mixes. This recipe was my grandmother's banana bread recipe, but one day I was in a rush and didn't want to wait an hour for the bread to bake, so I tried cookies instead. We all agreed  it came out better this way!",,,,
Persimmon Cookies,dessert,These persimmon cookies are moist and have a wonderful flavor of spice. You can freeze persimmon pulp to use later if you grow your own and have an excess. These are great fall cookies!,,,,
Oatmeal Peanut Butter Cookies,dessert,These peanut butter oatmeal cookies are a nice change of pace from the usual peanut butter cookie. My husband never liked peanut butter cookies until I made him this recipe.,,,,
Pumpkin Whoopie Pies,dessert,These pumpkin whoopie pies are delicious pumpkin cookies that can be eaten by themselves as singles or filled with whoopie pie filling to make them even better.,,,,
My Grandmothers Potato Chip Cookies,dessert,This potato chip cookie recipe was passed down from my grandmother. They are very nice cookies with a good mix of sweet and salty flavors.,,,,
Clean Banana Oat Cookies,dessert,"These healthy banana-oatmeal cookies are flour free, sugar free, and naturally sweetened with bananas. You can have great cookies for breakfast or any time of the day without guilt. You can grind the oats into flour if you prefer. A little bonus for me was that my 11-year-old brother loved these, even after they had been in the refrigerator!",,,,
Gooey Butter Cookies,dessert,These gooey butter cookies are sure to be a favorite if you like the cake by the same name. You won't be able to stop eating them!,,,,
Melt-in-Your-Mouth Shortbread,dessert,This is the best shortbread recipe ever. These buttery cookies melt when you take a bite. Great for Christmas parties with a little bit of decorating.,,,,
No-Bake Chocolate Oatmeal Cookies,dessert,Delicious no-bake chocolate oatmeal cookies with peanut butter and cocoa flavor  all without turning on the oven.,,,,
Oatmeal Chocolate Coconut Chewy,dessert,"Chewy oatmeal coconut cookies with chocolate chips, shredded coconut, and chopped nuts. These are also great with or without nuts and coconut.",,,,
White Chip Chocolate Cookies,dessert,This white chocolate chip cookie recipe is my favorite  my grandma used to make it for me. These cookies are really good with a tall glass of cold milk.,,,,
Ultimate High-Altitude Chocolate Chip Cookies,dessert,"This high-altitude chocolate chip cookie recipe is one to try if you live in higher elevations. You'll never go back to totally flat, stiff, and tasteless cookies again!",,,,
Old German Honey Cookies,dessert,"I got this recipe for honey cookies from my grandmother who got it from her grandmother. She had to translate it and then figure out the measurements. The original recipe called for ""enough flour to make a dough."" Thankfully grandma knew what kind of dough.",,,,
Zucchini Cookies,dessert,These zucchini cookies are moist and spicy!,,,,
Cool Whip Cookies,dessert,Light and easy Cool Whip cookies made with lemon cake mix.,,,,
Cinnamon Sugar Butter Cookies,dessert,This recipe for cinnamon sugar cookies is meant to mimic a Mrs. Fields cookie  for those times you can't get to the mall cookie shop!,,,,
Gramas Cornflake Peanut Butter Cookies,dessert,"These peanut butter cornflake cookies remind me of peanut butter fudge. My grandmother made them for us, and now I make them for my family. There is nothing healthy about this recipe, but it is a great sweet-tooth fixer.",,,,
Excellent Oatmeal Cookies,dessert,This is a recipe for chewy oatmeal cookies.,,,,
Famous Amos Chocolate Chip Cookies,dessert,I got this recipe for Famous Amos cookies from a co-worker some years ago. It makes a nice large batch!,,,,
Cowboy Cookies,dessert,"These cowboy cookies with chocolate chips and oatmeal are yummy. If you can manage to get them to cook just the right way, they won't be crunchy  they'll be soft and the tiniest bit chewy, and they'll melt in your mouth!",,,,
Grandmas Lace Cookies,dessert,These lace cookies are one of my favorite recipes passed down to me by my grandmother. Friends and family love them  they are irresistible!,,,,
Chocolate Meringue Cookies,dessert,These chocolate meringue cookies have a double chocolate taste. Store them in an airtight container.,,,,
Peppermint Meringues,dessert,"These are very good, light and airy. The colors are great for the holidays.",,,,
Pumpkin Chocolate Chip Cookies I,dessert,"You will be glad you tried this unique combination of nuts, chocolate, spices, and pumpkin.",,,,
Easy Pumpkin Chip Cookies,dessert,Almost more like cake than cookies. Our kids love these even with the pumpkin!,,,,
Oreo Balls,dessert,"This is a major hit at my house! Made them for Christmas and also for my mother on Mother's Day! Hint: when mixing Oreos and cream cheese, do it with your clean hands! Store remaining Oreo balls in a covered container in the refrigerator.",,,,
Applesauce Cookies,dessert,"These applesauce cookies are very moist and spiced with cinnamon, nutmeg, and cloves. People rave about them! They make a great after-school snack or a tasty cookie on your Christmas cookie tray.",,,,
"White Chocolate, Chocolate Cookies",dessert,The reverse Chocolate Chip cookie. Rich dark chocolate with white chocolate chips.,,,,
Collard Green Wontons,appetizer,"These collard cream cheese wontons, a fusion of Southern and Asian cuisine, will be a hit at your next gathering.",,,,
Manti Armenian Dumplings,lunch,"If you ever wished for dumplings that are shaped like boats with the meat visible inside, try making these Armenian dumplings called manti. You can use either ground beef or ground lamb and they are traditionally served with either plain yogurt or a yogurt-based sauce.",,,,
Farmer Cheese Dumplings,unknown,"I'm going to show you the simplest, easiest dumpling recipe I know. Just so everyone is clear  I'm talking about American-style dumplings. This technique will work no matter what liquid you're going to simmer the dumplings on top of  gravy, soup, stew, whatever you like.",,,,
Perfect Pot Stickers,appetizer,"These pot stickers made with homemade dough and filled with ground pork, ginger, garlic, and cabbage are so versatile  you can fill them with anything you want and as full as you want. The dumplings are fried and steamed, then fried again until golden and perfectly crispy on the bottom for a truly unique dumpling.",,,,
Pork Dumplings,dinner,"These tasty steamed pork dumplings make a perfect appetizer for a party or you can serve them as a main dish. Serve with hoisin sauce, hot Chinese-style mustard, and toasted sesame seeds.",,,,
Haluski - Cabbage and Noodles,dinner,"This haluski recipe is made with buttery egg noodles, fried cabbage, and onions. It's a great, flavorful dish!",,,,
Grandmas Polish Perogies,dinner,"This recipe for perogies has been in the family for generations, with a few alterations of course! My grandfather is Polish, and his mother taught my grandmother how to make these delicious dumplings. Serve plain, or with butter, sour cream, bacon, etc. Perfecting the pierogi technique takes time, and after a while, you will develop your own system.",,,,
German Spaetzle Dumplings,dinner,"Spaetzle are traditional German dumplings. You can also mince a few pieces of bacon in a pan, heat the cooked spaetzle in the bacon drippings and omit the butter.",,,,
Wonton Wrappers,appetizer,An original recipe for wonton wrappers  for those of us who like to make everything ourselves. Use the wonton wrappers to form tasty little dumplings stuffed with your favorite fillings.,,,,
Jamaican Fried Dumplings,unknown,These fried dumplings are usually served with codfish in Jamaica as part of a big weekend breakfast.,,,,
Chinese Pork Dumplings,lunch,"These Chinese dumplings are from Liana Cafe House in Seattle's International District. They sell these traditional fried pork dumplings from a tiny takeout shop but with this recipe, you can see how to make them at home!",,,,
Wonton Soup,lunch,"Wonton soup is a simple, light, Chinese classic with pork-filled dumplings in seasoned chicken broth. Whether in soup or fried, wontons always add delicious, hearty flavor to any dish!",,,,
Best Pennsylvania Dutch Chicken Corn Soup,dinner,This delicious chicken corn soup is a Dutch favorite complete with rivels (little dumplings). Garnish with chopped fresh parsley.,,,,
Beef Tamales,dinner,"These beef tamales are just like the tamales my Abuelita used to make for special occasions. This recipe makes a lot, but if you're going to go through all the trouble of making tamales from scratch, you might as well have a party! You will need butchers' twine and a large pot with a steamer basket to make these.",,,,
Perogies,dinner,"These perogies can be boiled or fried in butter, which makes them tastier. Serve with sour cream or cottage cheese. I grew up on these delicious perogies. I like to triple the recipe and freeze some for later by freezing perogies in a single layer on a tray, then storing them in freezer bags.",,,,
Moms Hearty Beef Stew with Dumplings,dinner,My mom's beef stew with dumplings recipe that she's perfected over 25 years. Tender chunks of beef coupled with hearty vegetables in a rich gravy for a soul-warming treat. And Oh! The dumplings!,,,,
Chicken and Gnocchi Soup,dinner,This chicken and gnocchi soup is so comforting and delicious  it will warm you inside and out. It's one of the best soups that I have had in a long time. Enjoy!,,,,
Homemade Manti Traditional Turkish Dumplings,lunch,"This manti recipe for dumplings takes time to prepare, but I'm sure you'll agree it is worth it. Manti is a popular meal in my country. Afiyet olsun (bon apptit)!",,,,
Gnocchi with Sage-Butter Sauce,dinner,A delicious sage-butter sauce with gnocchi pasta and Parmesan cheese makes a delicious side dish or complete meal.,,,,
Kartoffelkle German Potato Dumplings,dinner,"These German potato dumplings are the latest import to my potato-side dish collection. They're drizzled in browned butter and topped with crunchy croutons, but they're also good topped with bacon, sauted onions, and mushroom sauce. If you have time, roast the potatoes (instead of boiling them) so they're nice and dry. I like to serve them with sausage and red cabbage.",,,,
Pierogi Polish Dumplings,dinner,"This pierogi recipe for Polish dumplings has been a family favorite from generation to generation. We traditionally make these for Christmas, but they can be made for any special event. There's some work involved, but the outcome is rewarding! The boiled pierogies can be fried in butter and onions or served with sour cream.",,,,
Ksesptzle,unknown,"This ksesptzle, also spelled kaese spaetzle, is a tasty homemade pasta tossed with onion and Emmentaler cheese. It's a German version of macaroni and cheese.",,,,
Chicken Stew with Dumplings,dinner,This chicken stew with dumplings is scrumptious. I've wanted to make a chicken and dumpling dish for a while. Could there be a better time than winter for a true comfort dish?,,,,
Old-Fashioned Chicken and Dumplings,dinner,This old-fashioned chicken and dumplings recipe is comfort food that can't be topped!,,,,
Russian Pelmeni,dinner,Pelmeni are Russian meat-filled dumplings. Making them is a favorite family pastime during the long winter months. These dumplings are a common convenience food. Large batches can be frozen and quickly boiled or fried on demand. We usually double this recipe in our house and fold about 200 pieces. Pelmeni are usually served with sour cream or vinegar.,,,,
Ricotta Gnocchi,dinner,"This ricotta gnocchi recipe was passed down to me by my great-aunt. It is easy, traditional, and delicious!",,,,
Chicken and Biscuit Casserole,dinner,This chicken and biscuit casserole is a marriage between a chicken pot pie and chicken and dumplings. My family begs me to make this!,,,,
Poblano and Cheese Tamales Tamales de Rajas con Queso,lunch,"This tamales de rajas recipe is straight from Mexico. Homemade tamales are stuffed with spicy tomatillo sauce, poblano chiles, and cheese  delicious! In Mexico, Chihuahua or Oaxaca cheese is used, but those cheeses are hard to find here, so you can substitute with Monterey Jack.",,,,
Air Fryer Potstickers,appetizer,These air fryer potstickers are crispy on the outside and tender and juicy on the inside. Serve with the dipping sauce of your choice.,,,,
Siopao Filipino Steamed Buns,lunch,This is my recipe for the the dough for the popular Filipino steamed bun with chicken and pork filling (link to recipe in footnotes). Serve hot with noodle soup.,,,,
Potato Dumplings,dinner,"Good to use with stews or soups. When I was growing up we had these with sauerbraten. I don't know why there's always a crouton in the center, there just is.",,,,
Mommas Best Chicken and Dumplings,dinner,"There's a lot of love in those dumplings! This is comfort food at its best and so worth the time and effort. I love the ohhs, awws, and OMGs, smiles, and sighs of total satisfaction that come with this bowl of heaven.",,,,
Pioneer Cut Dumplings from the 1800s,unknown,"Pioneers didn't have much, but what they did have they made the best of. This is a cross between dumplings and noodles, uses only 4 ingredients and is a great comfort food. We have never modified it from the original recipe which has been passed in our family I think forever.",,,,
Siopao Filipino Steamed Dumplings,lunch,"Warning - this recipe is not easy, but well worth the effort. This is a Filipino dish with Chinese roots. A steamed, almost sweet, yeasty bun filled with delicious chicken filling can also be made with shredded pork. You will need a bamboo steamer.",,,,
Homemade Gluten-Free Gnocchi,dinner,"This gluten-free gnocchi tastes like potatoes with a bouncy texture, even without gluten. This recipe uses a trick from the past when Italian cooks would toss potatoes into a fire or oven that was being cooled down so as not to waste the heat. Surplus baked potatoes became gnocchi because they have very little moisture (the secret to firm gnocchi) and they have a roasted potato flavor which is delicious!",,,,
Quick Gnocchi,dinner,"An easier version of an Italian favorite, using instant mashed potatoes. This recipe can easily be double, tripled, etc. I make multiple batches, and freeze. To freeze, put on cookie sheets until frozen, and then put into plastic bags. Serve with your favorite spaghetti sauce.",,,,
Gyoza,appetizer,"I learned this gyoza recipe while living in Japan. These pot stickers can be served hot or cold, with or without the dipping sauce.",,,,
Potato Klubb Norwegian Potato Dumplings,dinner,"This is a traditional Norwegian main dish. My grandmother always served it with fresh peas. As good as the potato klubb are the first day, they're even better the second day sliced and fried in butter until golden brown. We like to have them for breakfast with fried eggs.",,,,
Yaki Mandu,lunch,"Yaki Mandu is a Korean dumpling that can be steamed or fried. They look a lot like Chinese pot-stickers. Yaki means fried in Japanese and Mandu means dumpling in Korean. They're great for parties or as an appetizer. There's a lot of prep in making these and they take some time, but as quick as you can fry them they'll be gone!",,,,
Sweet Potato Gnocchi,dinner,"Pair this sweet potato gnocchi recipe with butter or your favorite Alfredo sauce. It's a new, yummy twist on gnocchi!",,,,
Semmelknoedel Bread Dumplings,lunch,"My Bavarian Oma made these large dumplings to accompany roast pork or game dishes, any meat with gravy, or with mushrooms in a creamy sauce. Serve one dumpling alongside your dish, and cover with a little gravy.",,,,
Easy Homemade Dumplings,dinner,Dumplings for stew.,,,,
Ukrainian Olhas Varenyky Perogies,lunch,"Ukrainian Olha's Varenyky (perogies) These half moons of dough may be filled with a variety of fruits, vegetables, meats and cheeses, although for Christmas Eve potato and cabbage fillings are the favorite.",,,,
Chicken and Dumplings I,dinner,"A traditional, classic soup dish - mouthwatering and simple to make!",,,,
Gnocchi Bake,dinner,"A quick and easy blend of gnocchi, sausage, cheese, and your favorite spaghetti sauce baked together for a hearty casserole.",,,,
Gnocchi with Tomato Sauce and Mozzarella,dinner,"Known as 'gnocchi alla sorrentina,' this classic Italian pasta dish that uses simple ingredients and tastes delicious. Use homemade or store-bought gnocchi.",,,,
Lazy Mans Pierogi,dinner,"Every time we have a party I'm requested to make this dish. Wonderful mixture of pasta, bacon, mushrooms, and onions.",,,,
Potato and Cheese Pierogi,dinner,"This recipe is an Ukrainian one of my Great-Grandmothers passed down from the years. They are great with melted butter and sauteed onions, or fry if desired. They can also be frozen between layers of plastic wrap.",,,,
Dim Sum Asian Dumplings,appetizer,"This recipe is the Nepalese version of the Asian dumpling. It is filled with ground pork and Asian spices and steamed, but can be fried or dropped into a broth.",,,,
Oven Scrambled Eggs,breakfast,"These baked scrambled eggs are light and fluffy and are a snap to put together for a big crowd. I usually make two pans for our Christmas brunch, and I never have many leftovers!",,,,
Carrot Cake Cupcakes with Cream Cheese Frosting,dessert,"These carrot cake cupcakes are made with sour cream and flavored with lots of warm spices. They are not too sweet, but the cream cheese frosting makes them sweet enough to enjoy for dessert.",,,,
Lemon Asparagus Risotto,dinner,"This asparagus risotto is flavored with garlic, white wine, lemon, and Parmesan cheese. I like to serve this as a main dish under some steamed halibut or other white fish.",,,,
Mini Cheesecakes,dessert,"This mini cheesecake recipe is easy to make for holiday parties, weddings, or any occasion! I like to top them with cherry pie filling, but they also taste great with berries.",,,,
clair Cake,dessert,"This clair cake is a very quick and simple no-bake dessert. It uses graham crackers and a pudding mixture. It tastes just like an clair, but there is enough for a crowd! It is a great recipe for children who are learning to cook since there is no baking involved or any power kitchen tools. Just a bowl and a spoon!",,,,
Pineapple Stuffing,dinner,This pineapple stuffing makes a great side with ham. I often make this dish for the holidays.,,,,
Peanut Butter Easter Eggs,dessert,I make these wonderful chocolate covered peanut butter candies in the shape of eggs at Easter time.,,,,
Herb-Crusted Rack of Lamb,dinner,"Lamb rack is one of those things that always seems fancy, but the truth is that it's actually so easy, and hard to mess up. This version is super simple and classic.The timing in the recipe yields pink, juicy, medium-rare meat, but you can of course cook it longer/to a higher temperature if preferred.Perfect for your Easter lunch, or as an impressive part of any special occasion meal.",,,,
Grasshopper Pie,dessert,"This grasshopper pie is fluffy, minty, cool, and creamy with a chocolate sandwich cookie crust. It's easy to prepare and has a festive color.",,,,
Crispy Fried Poached Eggs,breakfast,"This wow-worthy dish is inspired by an appetizer I once had at a restaurant and couldn't stop dreaming out. This recipe is a bit more challenging than your average egg dish, but tasting the crispy outer crust next to the smooth, silky yolk is worth all the effort! You can garnish with whatever toppings you want, but pickled red onions will offer a pop of brightness to cut through the richness.",,,,
Delicious Egg Salad for Sandwiches,lunch,This egg salad tastes wonderful in a sandwich and will definitely be devoured! It's really good on rye.,,,,
Capirotada,dessert,Capirotada is a deliciously rich Mexican bread pudding that's traditionally served during Lent and Easter. It's more commonly made with piloncillo (Mexican brown sugar).,,,,
Roasted Rack of Lamb,dinner,"A rack of lamb is topped with a herby crust before it's roasted. I have been using this recipe for a long time, and always enjoy making it. You can also do the same thing with beef or pork.",,,,
Scalloped Potatoes,dinner,"These classic scalloped potatoes are tender, creamy, and delicious. This is the way my mother always made her scalloped potatoes. The key is to heat the milk first!",,,,
Spanakopita Greek Spinach Pie,lunch,"This is an authentic Greek spanakopita pie recipe featuring layers of crispy, flaky phyllo dough and a rich spinach and feta cheese filling. Serve warm for an impressive but easy to make vegetarian main dish.",,,,
Leftover Ham -n- Potato Casserole,dinner,"This easy, cheesy ham and potato casserole uses up leftover Christmas or Easter ham! It's perfect for a post-holiday breakfast or an easy weeknight dinner. My family looks forward to this classic combination.",,,,
Crustless Spinach Quiche,breakfast,"This crustless quiche made with eggs, spinach, and Muenster cheese is perfect to serve at any meal. With no heavy crust to make, this light-tasting quiche is ready in under an hour. Make it your own by adding leftover ham and substituting Cheddar, feta, or goat cheese for the Muenster. I serve this quick and easy quiche in the summer for brunch with a side of sausage links and a fresh fruit bowl!",,,,
The Perfect Cinnamon Roll Icing,dessert,"This cinnamon roll icing will make any homemade cinnamon roll taste good. I tested many recipes for cinnamon rolls and found that having the right icing makes all the difference. In too many recipes, the cream cheese flavor is overpowering. Spread this decadent icing on hot cinnamon rolls of your choice and you won't be disappointed!",,,,
Spinach Quiche,breakfast,This cheesy spinach quiche recipe is very versatile and forgiving  add or remove ingredients in the filling according to your taste!,,,,
Simply Steamed Asparagus,dinner,"This steamed asparagus is tender and tasty! Try using vinaigrette dressing in place of the butter, too.",,,,
Cedar Planked Salmon,dinner,This cedar plank salmon is a dish my brother prepared for me in Seattle. It is by far the best salmon I've ever eaten. I like to serve it with an Asian-inspired rice and roasted asparagus.,,,,
Peanut Butter Bars,dessert,These peanut butter bars taste just like peanut butter cups.,,,,
Rosemary Braised Lamb Shanks,dinner,"Lamb shanks braised in red wine with fresh rosemary, garlic, and tomatoes. Excellent served with polenta or roasted garlic mashed potatoes, my family's favorite, to soak up the wonderful sauce. This is a fantastic dish to make for company, as all the prep work is done at the beginning. All you have to do is wait.",,,,
